0	-3.7094017094	-2.71306471306
0.005	-3.71916971917	-3.0989010989
0.01	-3.72893772894	-3.3431013431
0.015	-3.73382173382	-3.48473748474
0.02	-3.74358974359	-3.57753357753
0.025	3.38217338217	-3.03540903541
0.03	3.49938949939	-0.520146520147
0.035	3.57264957265	1.04761904762
0.04	3.62637362637	2.03418803419
0.045	3.65567765568	2.64468864469
0.05	3.67521367521	3.04029304029
0.055	3.68498168498	3.28449328449
0.06	3.68986568987	3.4358974359
0.065	3.69474969475	3.53357753358
0.07	-3.43101343101	3.12820512821
0.075	-3.54822954823	0.559218559219
0.08	-3.62148962149	-1.04761904762
0.085	-3.67032967033	-2.04884004884
0.09	-3.69963369963	-2.67887667888
0.095	-3.71916971917	-3.0695970696
0.1	-3.73382173382	-3.31868131868
0.105	-3.74358974359	-3.47496947497
0.11	-3.74358974359	-3.57264957265
0.115	3.37240537241	-3.30891330891
0.12	3.49938949939	-0.691086691087
0.125	3.57753357753	0.945054945055
0.13	3.62148962149	1.9706959707
0.135	3.65079365079	2.62026862027
0.14	3.67032967033	3.02075702076
0.145	3.68498168498	3.26984126984
0.15	3.69474969475	3.42124542125
0.155	3.69963369963	3.51892551893
0.16	-3.40170940171	3.39682539683
0.165	-3.53357753358	0.730158730159
0.17	-3.62148962149	-0.935286935287
0.175	-3.67032967033	-1.97557997558
0.18	-3.70451770452	-2.63492063492
0.185	-3.71916971917	-3.04517704518
0.19	-3.72893772894	-3.3137973138
0.195	-3.73382173382	-3.4652014652
0.2	-3.74358974359	-3.56288156288
0.205	-3.71428571429	-3.56776556777
0.21	3.48473748474	-0.847374847375
0.215	3.57264957265	0.842490842491
0.22	3.62148962149	1.90231990232
0.225	3.66056166056	2.56654456654
0.23	3.67521367521	2.99145299145
0.235	3.68498168498	3.25518925519
0.24	3.68986568987	3.42124542125
0.245	3.69474969475	3.52380952381
0.25	3.69474969475	3.58241758242
0.255	-3.52869352869	0.891330891331
0.26	-3.60683760684	-0.832722832723
0.265	-3.66544566545	-1.91697191697
0.27	-3.69963369963	-2.59584859585
0.275	-3.71916971917	-3.01587301587
0.28	-3.73382173382	-3.28937728938
0.285	-3.74847374847	-3.45543345543
0.29	-3.74358974359	-3.56288156288
0.295	-3.74358974359	-3.62637362637
0.3	3.47985347985	-1.0231990232
0.305	3.56288156288	0.739926739927
0.31	3.61660561661	1.84371184371
0.315	3.64590964591	2.52747252747
0.32	3.67032967033	2.95726495726
0.325	3.68498168498	3.23076923077
0.33	3.68986568987	3.40659340659
0.335	3.69474969475	3.50915750916
0.34	3.69474969475	3.57753357753
0.345	-3.52869352869	1.06715506716
0.35	-3.60683760684	-0.730158730159
0.355	-3.66056166056	-1.85347985348
0.36	-3.68986568987	-2.55189255189
0.365	-3.71428571429	-2.99633699634
0.37	-3.72893772894	-3.26984126984
0.375	-3.74358974359	-3.44566544567
0.38	-3.73870573871	-3.55311355311
0.385	-3.73870573871	-3.63125763126
0.39	3.47985347985	-1.19902319902
0.395	3.557997558	0.627594627595
0.4	3.61172161172	1.78021978022
0.405	3.64590964591	2.4884004884
0.41	3.67032967033	2.93284493284
0.415	3.68498168498	3.221001221
0.42	3.68986568987	3.39682539683
0.425	3.69963369963	3.50915750916
0.43	3.68986568987	3.57753357753
0.435	-3.50915750916	1.24786324786
0.44	-3.59706959707	-0.612942612943
0.445	-3.65567765568	-1.78021978022
0.45	-3.68986568987	-2.50793650794
0.455	-3.72405372405	-2.96703296703
0.46	-3.72893772894	-3.25030525031
0.465	-3.73382173382	-3.4358974359
0.47	-3.73870573871	-3.54334554335
0.475	-3.74358974359	-3.61660561661
0.48	3.4652014652	-1.37973137973
0.485	3.55311355311	0.515262515263
0.49	3.60683760684	1.70207570208
0.495	3.65079365079	2.43956043956
0.5	3.67032967033	2.90842490842
0.505	3.68986568987	3.20634920635
0.51	3.69474969475	3.38705738706
0.515	3.68986568987	3.49938949939
0.52	3.68498168498	3.56776556777
0.525	-3.50427350427	1.42857142857
0.53	-3.59706959707	-0.500610500611
0.535	-3.65079365079	-1.71184371184
0.54	-3.68986568987	-2.4590964591
0.545	-3.71916971917	-2.93772893773
0.55	-3.72893772894	-3.23565323565
0.555	-3.73870573871	-3.42612942613
0.56	-3.73870573871	-3.53357753358
0.565	-3.74358974359	-3.61172161172
0.57	3.45054945055	-1.56043956044
0.575	3.54334554335	0.393162393162
0.58	3.61172161172	1.62393162393
0.585	3.64590964591	2.39072039072
