0	-1.68253968254	-2.3663003663
0.005	-1.10622710623	-0.202686202686
0.01	3.17216117216	2.60561660562
0.015	-3.42612942613	-3.50427350427
0.02	1.57997557998	2.28815628816
0.025	1.12087912088	0.236874236874
0.03	-3.24542124542	-2.67887667888
0.035	3.34798534799	3.47496947497
0.04	-1.57509157509	-2.28815628816
0.045	-1.22344322344	-0.315018315018
0.05	3.221001221	2.68376068376
0.055	-3.39194139194	-3.51404151404
0.06	1.46764346764	2.20024420024
0.065	1.2380952381	0.349206349206
0.07	-3.29426129426	-2.75213675214
0.075	3.3137973138	3.4652014652
0.08	-1.47252747253	-2.20024420024
0.085	-1.33577533578	-0.432234432234
0.09	3.26984126984	2.75213675214
0.095	-3.35775335775	-3.49450549451
0.1	1.36996336996	2.1221001221
0.105	1.34554334554	0.456654456654
0.11	-3.3431013431	-2.82051282051
0.115	3.27472527473	3.45054945055
0.12	-1.36996336996	-2.11233211233
0.125	-1.44322344322	-0.534798534799
0.13	3.30891330891	2.81562881563
0.135	-3.31868131868	-3.47985347985
0.14	1.27228327228	2.03907203907
0.145	1.44810744811	0.564102564103
0.15	-3.38217338217	-2.86935286935
0.155	3.23565323565	3.4358974359
0.16	-1.27716727717	-2.02442002442
0.165	-1.5409035409	-0.642246642247
0.17	3.34798534799	2.87423687424
0.175	-3.27960927961	-3.45543345543
0.18	1.1746031746	1.95115995116
0.185	1.53601953602	0.666666666667
0.19	-3.41636141636	-2.93284493284
0.195	3.18681318681	3.40659340659
0.2	-1.16483516484	-1.92673992674
0.205	-1.6336996337	-0.749694749695
0.21	3.38217338217	2.93772893773
0.215	-3.221001221	-3.45054945055
0.22	1.06227106227	1.85836385836
0.225	1.64346764347	0.783882783883
0.23	-3.44566544567	-2.99633699634
0.235	3.13308913309	3.39194139194
0.24	-1.0525030525	-1.83882783883
0.245	-1.73626373626	-0.862026862027
0.25	3.41636141636	2.99633699634
0.255	-3.17216117216	-3.42612942613
0.26	0.949938949939	1.76068376068
0.265	1.73626373626	0.881562881563
0.27	-3.47496947497	-3.05494505495
0.275	3.07448107448	3.36752136752
0.28	-0.945054945055	-1.75091575092
0.285	-1.83394383394	-0.964590964591
