0	3.16727716728	0.578754578755
0.005	2.02442002442	-0.593406593407
0.01	0.432234432234	-1.62393162393
0.015	-1.24297924298	-2.33211233211
0.02	-2.68864468864	-2.54212454212
0.025	-3.52869352869	-2.19536019536
0.03	-3.64102564103	-1.40903540904
0.035	-3.01587301587	-0.32967032967
0.04	-1.7264957265	0.827838827839
0.045	-0.0805860805861	1.81929181929
0.05	1.57509157509	2.3956043956
0.055	2.87423687424	2.46886446886
0.06	3.57753357753	2.01953601954
0.065	3.50915750916	1.13553113553
0.07	2.68376068376	0.017094017094
0.075	1.2967032967	-1.12087912088
0.08	-0.383394383394	-2.01465201465
0.085	-1.99023199023	-2.50305250305
0.09	-3.18192918193	-2.43956043956
0.095	-3.66544566545	-1.85347985348
0.1	-3.4358974359	-0.925518925519
0.105	-2.4590964591	0.236874236874
0.11	-0.954822954823	1.34065934066
0.115	0.730158730159	2.1514041514
0.12	2.26373626374	2.49816849817
0.125	3.29914529915	2.31746031746
0.13	3.64590964591	1.63858363858
0.135	3.20146520147	0.617826617827
0.14	2.08302808303	-0.544566544567
0.145	0.495726495726	-1.59462759463
0.15	-1.18925518926	-2.31257631258
0.155	-2.6398046398	-2.54212454212
0.16	-3.50915750916	-2.2148962149
0.165	-3.64590964591	-1.43833943834
0.17	-3.05006105006	-0.368742368742
0.175	-1.77533577534	0.783882783883
0.18	-0.144078144078	1.78998778999
0.185	1.52136752137	2.38583638584
0.19	2.84004884005	2.48351648352
0.195	3.56776556777	2.04884004884
0.2	3.52380952381	1.1746031746
0.205	2.7326007326	0.0561660561661
0.21	1.35531135531	-1.07692307692
0.215	-0.319902319902	-1.99023199023
0.22	-1.94139194139	-2.49328449328
0.225	-3.15262515263	-2.44932844933
0.23	-3.66056166056	-1.88278388278
0.235	-3.46031746032	-0.949938949939
0.24	-2.49816849817	0.192918192918
0.245	-1.01343101343	1.31135531136
0.25	0.686202686203	2.13186813187
0.255	2.22466422466	2.49816849817
0.26	3.27960927961	2.32722832723
0.265	3.64590964591	1.663003663
0.27	3.22588522589	0.661782661783
0.275	2.12698412698	-0.505494505495
0.28	0.559218559219	-1.56532356532
0.285	-1.13064713065	-2.29304029304
0.29	-2.59096459096	-2.54700854701
0.295	-3.49450549451	-2.23443223443
0.3	-3.65079365079	-1.47252747253
0.305	-3.08424908425	-0.417582417582
0.31	-1.82417582418	0.754578754579
0.315	-0.197802197802	1.75091575092
0.32	1.46764346764	2.37606837607
0.325	2.81074481074	2.47863247863
0.33	3.54822954823	2.06837606838
0.335	3.53846153846	1.20390720391
0.34	2.7619047619	0.0952380952381
0.345	1.40903540904	-1.04273504274
0.35	-0.266178266178	-1.9706959707
0.355	-1.88766788767	-2.47863247863
0.36	-3.11355311355	-2.47374847375
0.365	-3.66056166056	-1.90231990232
0.37	-3.47496947497	-0.993894993895
0.375	-2.55677655678	0.148962148962
0.38	-1.07692307692	1.27228327228
0.385	0.617826617827	2.10256410256
0.39	2.18070818071	2.49816849817
0.395	3.26007326007	2.34676434676
0.4	3.65079365079	1.71184371184
0.405	3.25518925519	0.700854700855
0.41	2.17582417582	-0.461538461538
0.415	0.612942612943	-1.52625152625
0.42	-1.06715506716	-2.2735042735
0.425	-2.55189255189	-2.54212454212
0.43	-3.47496947497	-2.25885225885
0.435	-3.66056166056	-1.50671550672
0.44	-3.12332112332	-0.456654456654
0.445	-1.88278388278	0.715506715507
0.45	-0.266178266178	1.72161172161
0.455	1.40903540904	2.36141636142
0.46	2.76678876679	2.4884004884
0.465	3.53846153846	2.09768009768
0.47	3.55311355311	1.24786324786
0.475	2.80586080586	0.144078144078
0.48	1.46764346764	-1.00366300366
0.485	-0.20757020757	-1.94139194139
0.49	-1.82905982906	-2.46886446886
0.495	-3.07936507937	-2.47863247863
0.5	-3.65079365079	-1.92673992674
0.505	-3.49450549451	-1.03785103785
0.51	-2.59096459096	0.114774114774
0.515	-1.12576312576	1.23321123321
0.52	0.554334554335	2.08791208791
0.525	2.12698412698	2.4884004884
0.53	3.22588522589	2.35653235653
0.535	3.65079365079	1.74114774115
0.54	3.27960927961	0.725274725275
0.545	2.21978021978	-0.42735042735
0.55	0.671550671551	-1.50671550672
0.555	-1.0231990232	-2.25396825397
0.56	-2.50305250305	-2.55189255189
0.565	-3.45543345543	-2.27838827839
0.57	-3.66544566545	-1.53113553114
0.575	-3.15750915751	-0.505494505495
0.58	-1.94139194139	0.676434676435
0.585	-0.319902319902	1.68742368742
0.59	1.35042735043	2.34676434676
0.595	2.7326007326	2.49328449328
0.6	3.52380952381	2.11233211233
0.605	3.56288156288	1.28693528694
0.61	2.84493284493	0.168498168498
0.615	1.51648351648	-0.959706959707
0.62	-0.139194139194	-1.92185592186
0.625	-1.7851037851	-2.46398046398
0.63	-3.04517704518	-2.4884004884
0.635	-3.64590964591	-1.96092796093
0.64	-3.51404151404	-1.07203907204
0.645	-2.63492063492	0.0659340659341
0.65	-1.18925518926	1.20390720391
0.655	0.500610500611	2.05860805861
0.66	2.06837606838	2.48351648352
0.665	3.20146520147	2.37606837607
0.67	3.64590964591	1.77533577534
0.675	3.30891330891	0.774114774115
0.68	2.2735042735	-0.37851037851
0.685	0.739926739927	-1.45299145299
0.69	-0.940170940171	-2.2442002442
0.695	-2.4590964591	-2.53724053724
0.7	-3.42612942613	-2.29792429792
0.705	-3.67032967033	-1.56532356532
0.71	-3.17704517705	-0.544566544567
0.715	-1.99023199023	0.627594627595
0.72	-0.383394383394	1.663003663
0.725	1.2967032967	2.32234432234
0.73	2.68376068376	2.50305250305
