498.109	7.67
498.579	7.61
499.049	7.7
499.519	7.66
499.99	7.9
500.46	7.8
500.93	7.92
501.401	7.86
501.871	7.96
502.342	7.88
502.812	7.84
503.283	7.93
503.753	8.01
504.224	7.97
504.695	7.93
505.165	7.91
505.636	7.96
506.107	8.05
506.577	8.16
507.048	8.16
507.519	8.14
507.99	8.17
508.461	7.96
508.932	8.07
509.403	8.07
509.874	8.29
510.345	8.4
510.816	8.46
511.287	8.35
511.759	8.43
512.23	8.56
512.701	8.94
513.172	9.05
513.644	9.21
514.115	9.18
514.587	9.25
515.058	8.95
515.529	8.71
516.001	8.87
516.473	8.95
516.944	8.88
517.416	8.71
517.887	8.34
518.359	8.18
518.831	8.01
519.303	7.86
519.774	7.73
520.246	7.75
520.718	7.92
521.19	7.85
521.662	7.78
522.134	7.61
522.606	7.63
523.078	7.98
523.55	8.31
524.022	8.55
524.494	8.84
524.967	8.82
525.439	8.82
525.911	8.77
526.383	8.82
526.856	9.06
527.328	9.45
527.801	9.45
528.273	9.25
528.746	9.29
529.218	9.54
529.691	9.89
530.163	10.27
530.636	10.57
531.109	10.83
531.581	11.38
532.054	11.94
532.527	12.36
533	13.18
533.472	14.29
533.945	15.1
534.418	15.72
534.891	16.05
535.364	16.97
535.837	18.31
536.31	19.67
536.783	20.97
537.257	22.36
537.73	24.56
538.203	27.44
538.676	30.6
539.149	34.68
539.623	40.58
540.096	48.82
540.57	59.63
541.043	74.9
541.516	99.53
541.99	156.64
542.463	479.95
542.937	1433.93
543.411	2661.13
543.884	3649.55
544.358	4054.26
544.832	4159.61
545.305	4189.88
545.779	4199.05
546.253	4196.1
546.727	4179.48
547.201	4128.12
547.675	3808.72
548.149	2856.71
548.623	1629.65
549.097	640.11
549.571	232.82
550.045	122.54
550.519	84.87
550.993	65.02
551.467	52.35
551.942	43.9
552.416	37.25
552.89	32.07
553.365	28.05
553.839	24.98
554.313	22.35
554.788	20.23
555.262	18.81
555.737	17.58
556.211	16.55
556.686	15.52
557.161	14.45
557.635	13.65
558.11	13.05
558.585	12.28
559.06	11.46
559.534	11.03
560.009	10.53
560.484	10.2
560.959	9.97
561.434	9.63
561.909	9.35
562.384	9.19
562.859	9.02
563.334	8.76
563.809	8.72
564.285	9.26
564.76	9.95
565.235	10.39
565.71	10.76
566.186	10.65
566.661	10.83
567.136	11.01
567.612	11.05
568.087	11.05
568.563	11.15
569.038	11.6
569.514	11.45
569.99	11.15
570.465	11.65
570.941	12.45
571.417	14.14
571.892	16.54
572.368	20.38
572.844	30.95
573.32	86.33
573.796	233.65
574.272	425.75
574.748	584.57
575.224	686.87
575.7	845.63
576.176	1074.65
