498.109	9.19
498.579	9
499.049	8.93
499.519	8.89
499.99	8.93
500.46	8.94
500.93	9.15
501.401	9.24
501.871	9.31
502.342	9.36
502.812	9.26
503.283	9.25
503.753	9.28
504.224	9.28
504.695	9.24
505.165	9.24
505.636	9.31
506.107	9.28
506.577	9.05
507.048	9.04
507.519	9.11
507.99	9.38
508.461	9.36
508.932	9.51
509.403	9.65
509.874	9.96
510.345	10.08
510.816	10.08
511.287	10.01
511.759	10.26
512.23	10.59
512.701	10.75
513.172	10.72
513.644	10.87
514.115	10.86
514.587	10.75
515.058	10.43
515.529	10.27
516.001	10.32
516.473	10.54
516.944	10.51
517.416	10.13
517.887	9.76
518.359	9.77
518.831	9.67
519.303	9.75
519.774	9.86
520.246	9.92
520.718	10.01
521.19	10.01
521.662	9.78
522.134	9.84
522.606	10.09
523.078	10.4
523.55	10.59
524.022	10.87
524.494	10.9
524.967	10.9
525.439	10.91
525.911	10.96
526.383	11.05
526.856	11.25
527.328	11.4
527.801	11.2
528.273	11.19
528.746	11.3
529.218	11.53
529.691	11.92
530.163	12.2
530.636	12.69
531.109	13.02
531.581	13.57
532.054	14.21
532.527	14.95
533	16.02
533.472	17.05
533.945	17.84
534.418	18.53
534.891	18.95
535.364	19.97
535.837	21.15
536.31	22.61
536.783	23.94
537.257	25.45
537.73	27.69
538.203	30.74
538.676	34.16
539.149	38.62
539.623	44.93
540.096	53.8
540.57	65.19
541.043	81.51
541.516	107.72
541.99	169.42
542.463	516.7
542.937	1537.91
543.411	2843.65
543.884	3904.47
544.358	4341.71
544.832	4455.57
545.305	4488.09
545.779	4498.1
546.253	4495.26
546.727	4477.66
547.201	4422.27
547.675	4079.22
548.149	3060.06
548.623	1754.52
549.097	692.45
549.571	252.47
550.045	133.25
550.519	92.8
550.993	71.53
551.467	57.75
551.942	48.52
552.416	41.41
552.89	35.92
553.365	31.65
553.839	28.14
554.313	25.35
554.788	23.07
555.262	21.65
555.737	20.31
556.211	19.01
556.686	17.99
557.161	16.95
557.635	16
558.11	15.3
558.585	14.51
559.06	13.77
559.534	13.28
560.009	12.74
560.484	12.12
560.959	11.73
561.434	11.63
561.909	11.26
562.384	11.01
562.859	10.83
563.334	10.49
563.809	10.33
564.285	10.74
564.76	11.4
565.235	12.04
565.71	12.53
566.186	12.63
566.661	12.75
567.136	13
567.612	13.21
568.087	13.36
568.563	13.48
569.038	14.15
569.514	14.24
569.99	14.06
570.465	14.25
570.941	15.11
571.417	16.82
571.892	19.15
572.368	23.32
572.844	34.41
573.32	92.91
573.796	249.29
574.272	453.08
574.748	621.87
575.224	730.92
575.7	899.44
576.176	1142.45
576.652	1378.52
577.128	1510.48
577.604	1555.36
578.08	1559.17
578.556	1506.84
579.033	1353.92
579.509	1151.71
579.985	984.09
580.462	875.7
580.938	707.26
581.415	463.73
581.891	226.22
582.368	92
582.844	43.02
583.321	28.32
583.798	22.26
584.274	18.87
584.751	16.96
585.228	15.15
585.704	13.88
586.181	13.21
586.658	12.49
587.135	12.03
587.612	11.45
588.089	11.05
588.566	10.54
589.043	10.14
589.52	9.68
589.997	9.1
590.474	9.06
590.951	8.91
591.429	8.31
591.906	7.96
592.383	7.6
592.86	7.52
593.338	7.22
593.815	6.87
594.292	6.45
594.77	6.46
595.247	6.43
595.725	6.26
596.202	6.34
596.68	6.65
597.158	6.71
597.635	6.76
598.113	6.94
598.591	7.25
599.069	7.4
599.546	7.89
600.024	8.17
600.502	8.59
600.98	9.06
601.458	9.25
601.936	9.13
602.414	9.11
602.892	9.24
603.37	9.29
603.848	9.6
604.326	10.29
604.805	10.72
605.283	10.96
605.761	10.73
606.239	10.09
606.718	9.55
607.196	9.41
607.674	9.33
608.153	9.13
608.631	8.89
609.11	9.23
609.588	10.01
610.067	10.3
610.546	10.15
611.024	9.94
611.503	10.06
611.982	10.28
612.46	10.16
612.939	9.88
613.418	9.84
613.897	9.78
614.376	9.04
614.855	7.34
615.334	6.2
615.813	5.6
616.292	5.47
616.771	5.26
617.25	4.99
617.729	4.88
618.208	5.13
618.688	5.05
619.167	4.98
619.646	4.91
620.125	5.58
620.605	6.64
621.084	7.82
621.564	8.81
622.043	10.22
622.523	11.75
623.002	13.49
623.482	14.89
623.961	16.2
624.441	17.05
624.921	17.42
625.4	17
625.88	15.99
626.36	14.84
626.84	13.89
627.319	12.72
627.799	11.36
628.279	9.86
628.759	8.46
629.239	7.05
629.719	6.11
630.199	5.52
630.679	5.23
631.16	5.13
631.64	5.06
632.12	5.05
632.6	5.05
633.08	4.96
633.561	4.97
634.041	4.86
634.521	5.03
635.002	5.26
635.482	5.39
635.963	5.59
636.443	5.75
636.924	5.78
637.404	5.97
637.885	5.84
638.366	6.18
638.846	6.52
639.327	6.83
639.808	7.2
640.289	7.25
640.77	7.58
641.25	7.72
641.731	7.84
642.212	7.89
642.693	7.99
643.174	8.23
643.655	8.12
644.136	7.93
644.617	7.84
645.099	7.91
645.58	7.9
646.061	7.76
646.542	7.64
647.024	7.64
647.505	8.06
647.986	7.98
648.468	8.05
648.949	8.29
649.43	8.71
649.912	9.24
650.394	9.57
650.875	10.45
651.357	11.86
651.838	15.38
652.32	33.58
652.802	91.75
653.283	178.29
653.765	262.56
654.247	314.77
654.729	340.86
655.211	349.9
655.693	352.71
656.175	353.4
656.657	352.86
657.139	350.18
657.621	332.49
658.103	274.38
658.585	188.23
659.067	104.14
659.549	51.85
660.031	25.39
660.514	15.83
660.996	12.48
661.478	10.75
661.961	9.71
662.443	9.12
662.926	8.7
663.408	8.6
663.891	9.08
664.373	11.1
664.856	14.01
665.338	16.7
665.821	18.64
666.304	19.72
666.786	20.52
667.269	21.12
667.752	21.57
668.235	22.61
668.718	23.91
669.2	24.33
669.683	22.84
670.166	20.19
670.649	17.71
671.132	15.74
671.615	14.73
672.099	14.55
672.582	14.65
673.065	14.5
673.548	13.48
674.031	12.02
674.515	10.59
674.998	9.69
675.481	9.28
675.965	8.99
676.448	8.94
676.931	8.75
677.415	8.11
677.898	7.45
678.382	6.89
678.866	6.7
679.349	6.76
679.833	6.79
680.317	6.87
680.8	6.84
681.284	6.8
681.768	6.82
682.252	6.89
682.736	7.15
683.219	7.28
683.703	7.75
684.187	8.45
684.671	8.88
685.155	9.44
685.639	9.86
686.124	10.41
686.608	11.85
687.092	16.67
687.576	24.55
688.06	32.55
688.545	38.1
689.029	40.95
689.513	42.14
689.998	42.57
690.482	42.95
690.967	43.71
691.451	44.81
691.936	46.6
692.42	57.18
692.905	103.06
693.389	180.03
693.874	261.07
694.359	316
694.843	346.38
695.328	359.52
695.813	364.11
696.298	365.25
696.783	365.14
697.268	362.82
697.753	348.01
698.238	294.81
698.723	210.33
699.208	124.27
699.693	66.77
700.178	35.42
700.663	22.36
701.148	17.75
701.633	16.44
702.119	17.19
702.604	26.76
703.089	60.87
703.574	112.96
704.06	164.41
704.545	198.55
705.031	218.88
705.516	227.85
706.002	230.92
706.487	232.15
706.973	232.37
707.459	230.85
707.944	220.75
708.43	186.45
