457.342	1.09
457.809	1
458.276	1.55
458.743	1.55
459.21	1.18
459.678	1.55
460.145	2.18
460.612	1.91
461.079	1.64
461.547	2.09
462.014	2.09
462.481	1.91
462.949	2.82
463.416	3
463.884	3.18
464.351	3.55
464.819	3.27
465.286	2.82
465.754	3.55
466.222	3.55
466.689	4
467.157	5.36
467.625	9.36
468.093	33.09
468.56	68.55
469.028	100.36
469.496	112.73
469.964	114.73
470.432	115.91
470.9	115.73
471.368	115.55
471.836	114.91
472.305	113.45
472.773	109.55
473.241	85.64
473.709	49.91
474.178	17.82
474.646	5.73
475.114	4.09
475.583	2.91
476.051	2.64
476.52	3.09
476.988	2.73
477.457	2.64
477.925	2.18
478.394	2.18
478.863	2.09
479.331	2.09
479.8	1.91
480.269	1.82
480.737	1.45
481.206	1.36
481.675	1.18
482.144	1
482.613	1.09
483.082	2
483.551	1.64
484.02	1.45
484.489	1.64
484.958	1.18
485.428	1.18
485.897	1.64
486.366	1.55
486.835	1.64
487.305	2.73
487.774	3.27
488.243	4.45
488.713	19.27
489.182	58.91
489.652	102.73
490.121	132.55
490.591	139.55
491.06	141.73
491.53	142.82
492	143
492.469	142.55
492.939	142.45
493.409	141.45
493.879	127.45
494.349	88
494.818	44.45
495.288	15
495.758	8.27
496.228	7.09
496.698	7.55
497.168	10.45
497.639	19.18
498.109	84.64
498.579	246.27
499.049	425.73
499.519	537.36
499.99	565.73
500.46	573.36
500.93	577.09
501.401	585.27
501.871	599.09
502.342	610.91
502.812	610.18
503.283	546.55
503.753	384.82
504.224	205.09
504.695	93.91
505.165	65.36
505.636	57.36
506.107	52.91
506.577	44
507.048	28.91
507.519	13.73
507.99	5.73
508.461	3.55
508.932	2.82
509.403	2.91
509.874	2.27
510.345	1.91
510.816	2
511.287	2.45
511.759	2.45
512.23	1.91
512.701	1.82
513.172	1.55
513.644	1.73
514.115	2.09
514.587	1.45
515.058	1.18
515.529	1.27
516.001	1.45
516.473	1.27
516.944	0.91
517.416	1.55
517.887	1.91
518.359	2.36
518.831	2.27
519.303	1.82
519.774	1.73
520.246	1.55
520.718	1.45
521.19	1.45
521.662	1.45
522.134	1.55
522.606	1.27
523.078	0.55
523.55	-0.18
524.022	-0.64
524.494	-0.55
524.967	-0.45
525.439	0.18
525.911	-0.18
526.383	-0.18
526.856	-0.09
527.328	0.09
527.801	-0.45
528.273	-0.09
528.746	0.27
529.218	0.73
529.691	0.91
530.163	1.09
530.636	0.73
531.109	0.82
531.581	0.45
532.054	0.64
532.527	0.27
533	0.64
533.472	1
533.945	1.27
534.418	0.91
534.891	1.27
535.364	1.09
535.837	1.64
536.31	1.91
536.783	2.18
537.257	2.45
537.73	2.64
538.203	2.45
538.676	2
539.149	1.73
539.623	2.27
540.096	1.82
540.57	2.36
541.043	2.09
541.516	2.55
541.99	2.36
542.463	1.91
542.937	1.64
543.411	1.73
543.884	1.82
544.358	1.55
544.832	1.09
545.305	1.45
545.779	1.55
546.253	1.55
546.727	0.82
547.201	0.82
547.675	0.82
548.149	1.09
548.623	1.73
549.097	1.45
549.571	1.36
550.045	1.36
550.519	0.82
550.993	0.36
551.467	-0.27
551.942	0.36
552.416	0.82
552.89	0.55
553.365	0.27
553.839	-0.09
554.313	0.45
554.788	0.73
555.262	0.82
555.737	1.45
556.211	1.45
556.686	2.45
557.161	2.36
557.635	2.36
558.11	2.82
558.585	3.27
559.06	3.09
559.534	2.73
560.009	3
560.484	2.91
560.959	2.36
561.434	2.18
561.909	1.82
562.384	1.73
562.859	1.18
563.334	0.55
563.809	0.64
564.285	1
564.76	1.18
565.235	1.18
565.71	0.91
566.186	1.27
566.661	1.55
567.136	1.64
567.612	1.64
568.087	2.73
568.563	3
569.038	2.64
569.514	2.36
569.99	3.36
570.465	3.64
570.941	4.45
571.417	4.73
571.892	5.45
572.368	6.36
572.844	6.91
573.32	6.91
573.796	7.82
574.272	8.91
574.748	10.27
575.224	10.91
575.7	11.18
576.176	12.73
576.652	14.27
577.128	15.45
577.604	15.55
578.08	16.91
578.556	18.55
579.033	21.18
579.509	24.09
579.985	27.09
580.462	31.09
580.938	37.18
581.415	45.45
581.891	55.91
582.368	72.55
582.844	102.18
583.321	175.45
583.798	666.18
584.274	2014.91
584.751	3363.73
585.228	4711.55
585.704	5572.64
586.181	5861.27
586.658	5945.82
587.135	5972.82
587.612	5976.82
588.089	5961
588.566	5896.36
589.043	5411.27
589.52	4065.45
589.997	2717.55
590.474	1369.73
590.951	506.91
591.429	214
591.906	122
592.383	84.64
592.86	64.36
593.338	51.27
593.815	42.73
594.292	36.09
594.77	31.18
595.247	28.18
595.725	25.27
596.202	22.18
596.68	20.18
597.158	18.64
597.635	17.27
598.113	16.27
598.591	15.36
599.069	14.18
599.546	13.64
600.024	12.91
600.502	11.64
600.98	11.27
601.458	10.91
601.936	11.18
602.414	10.45
602.892	9.91
603.37	9.18
603.848	9
604.326	8.27
604.805	7.82
605.283	7.55
605.761	7.82
606.239	7.18
606.718	6.82
607.196	6.82
607.674	6.91
608.153	7.36
608.631	7.91
609.11	7.91
609.588	8.18
610.067	8.36
610.546	8.73
611.024	8.82
611.503	9.45
611.982	9.73
612.46	9.45
612.939	9.82
613.418	9.45
613.897	9.73
614.376	9.55
614.855	9.82
615.334	9.36
615.813	9.91
616.292	10.45
616.771	9.91
617.25	10.73
617.729	11.18
618.208	11.64
618.688	12.18
619.167	11.18
619.646	11.09
620.125	11.36
620.605	11.55
621.084	11
621.564	10.45
622.043	10.55
622.523	10
623.002	10.09
623.482	9.82
623.961	9.36
624.441	9.73
624.921	9.91
625.4	9.73
625.88	9.45
626.36	9.73
626.84	9.82
627.319	9.82
627.799	9.73
628.279	8.73
628.759	8.45
629.239	8.73
629.719	8.73
630.199	8
630.679	7.82
631.16	8.36
631.64	7.73
632.12	7.55
632.6	7.64
633.08	7.64
633.561	8.18
634.041	8.55
634.521	8.82
635.002	9.36
635.482	10.64
635.963	10.82
636.443	10.91
636.924	11.27
637.404	11.45
637.885	11.91
638.366	12.09
638.846	11.82
639.327	11.27
639.808	11
640.289	10.55
640.77	10
641.25	9.73
641.731	9.18
642.212	9.09
642.693	8.09
643.174	8
643.655	7.82
644.136	8
644.617	7.91
645.099	8.09
645.58	7.91
646.061	7.36
646.542	7.36
647.024	7.18
647.505	6.91
647.986	7.36
648.468	7.18
648.949	7.64
649.43	7.45
649.912	7
650.394	6.36
650.875	6.73
651.357	6.73
651.838	6.27
652.32	6.64
652.802	6.73
653.283	7.09
653.765	7.18
654.247	6.45
654.729	6.91
655.211	8
655.693	8.82
656.175	8.82
656.657	9.55
657.139	10.82
657.621	11.09
658.103	11.55
658.585	12.45
659.067	12.55
659.549	14
660.031	15.27
660.514	16.73
660.996	18.64
661.478	21.91
661.961	26.55
662.443	32.82
662.926	44.27
663.408	78.09
663.891	285.27
664.373	894.82
664.856	1700.36
665.338	2362.91
665.821	2706.91
666.304	2864.18
666.786	2918.18
667.269	2935.09
667.752	2939.18
668.235	2934
668.718	2904.73
669.2	2699.64
669.683	2091.91
670.166	1287.18
670.649	624.64
671.132	279.27
671.615	120.36
672.099	63.91
672.582	42.91
673.065	32.55
673.548	26.36
674.031	21.36
674.515	18.27
674.998	15.82
675.481	14.09
675.965	12.55
676.448	11.73
676.931	10.64
677.415	9.09
677.898	8.36
678.382	7.27
678.866	6.45
679.349	6.18
679.833	6.18
680.317	6.45
680.8	5.73
681.284	5.18
681.768	5.18
682.252	5
682.736	4.82
683.219	4.45
683.703	4
684.187	4.36
684.671	4.64
685.155	4.18
685.639	3.55
686.124	3.55
686.608	3.55
687.092	3.91
687.576	4.18
688.06	4.18
688.545	3.91
689.029	4.64
689.513	4.27
689.998	4.64
690.482	4.64
690.967	5.36
691.451	6.18
691.936	6.64
692.42	6.27
692.905	6.73
693.389	7.45
693.874	8.18
694.359	8.55
694.843	9.64
695.328	10.27
695.813	12.18
696.298	13.36
696.783	15
697.268	17.09
697.753	19.36
698.238	22.45
698.723	26.18
699.208	30.73
699.693	36.82
700.178	44.73
700.663	55
701.148	69.64
701.633	97.27
702.119	197.18
702.604	779.27
703.089	2110.91
703.574	3459.36
704.06	4675
704.545	5329.36
705.031	5644.91
705.516	5757.82
706.002	5793.36
706.487	5800.27
706.973	5784.82
707.459	5692.18
707.944	5114.82
708.43	3786.55
708.916	2438.82
709.401	1222.45
709.887	565.73
710.373	246
710.859	126.55
711.345	81
711.831	59.27
712.317	46.64
712.803	38.45
713.289	32.45
713.775	27.73
714.261	24.55
714.747	21.36
715.233	18.91
715.719	17.55
716.206	15.82
716.692	14.73
717.178	13.73
717.665	13.36
718.151	12.55
718.637	12.64
719.124	12.18
719.61	12
720.097	12.36
720.583	12.27
721.07	12.27
721.557	13
722.043	14.09
722.53	16.09
723.017	19
723.504	28.36
723.99	81.64
724.477	266.09
724.964	535.73
725.451	783.55
725.938	927.45
726.425	999.91
726.912	1029.64
727.399	1039.09
727.886	1040.64
728.373	1039.55
728.86	1031.82
729.347	978.91
729.835	794.27
730.322	524.18
730.809	276.18
731.296	132.36
731.784	59
732.271	27.64
732.759	17.09
733.246	13.09
733.734	10.91
734.221	8.73
734.709	6.82
735.196	6.45
735.684	5.82
736.171	5.27
736.659	5.27
737.147	5.36
737.635	6
738.122	5.55
738.61	5.18
739.098	4.73
739.586	4.82
740.074	5.27
740.562	5.18
741.05	5.36
741.538	4.82
742.026	4.64
742.514	4
743.002	3.64
743.49	3.36
743.979	3
744.467	2.91
744.955	2.18
745.443	2.09
745.932	2.18
746.42	2.09
746.909	2.45
747.397	2.09
747.885	2.36
748.374	2.36
748.862	2.45
749.351	2.64
749.84	2
750.328	2.36
750.817	2.36
751.306	1.91
751.794	1.27
752.283	1.18
752.772	1
753.261	0.45
753.75	0.09
754.239	0
754.728	0.18
755.217	0.27
755.706	0.55
756.195	0.45
756.684	0.55
757.173	0.64
757.662	0.82
758.151	0.55
758.641	0.82
759.13	1.36
759.619	1.36
760.108	1.09
760.598	1.73
761.087	1.45
761.577	1.18
762.066	1.55
762.556	2.18
763.045	2
763.535	2.18
764.024	2.18
764.514	1.91
765.004	1.82
765.493	1.64
765.983	0.91
766.473	0.91
766.963	1.18
767.452	0.73
767.942	0.64
768.432	0.18
768.922	0.36
769.412	0.27
769.902	-0.09
770.392	-0.18
770.882	0.45
771.372	1
771.862	1.27
772.353	1.55
772.843	3.09
773.333	11.64
773.823	31.82
774.314	57.91
774.804	81
775.294	97.55
775.785	107.45
776.275	111.82
776.766	113.36
777.256	113.36
777.747	113.27
778.237	111.64
778.728	102.73
779.219	83.18
779.709	57.27
780.2	34.36
780.691	18.09
781.182	8.36
781.672	3.91
782.163	2.45
782.654	2.45
783.145	2.09
783.636	2.09
784.127	2.91
784.618	2.82
785.109	2.55
785.6	2
786.091	2.27
786.583	3
787.074	2.45
787.565	2.18
788.056	2.27
788.548	2.36
789.039	3.09
789.53	2.91
790.022	3.09
790.513	3.09
791.005	3.27
791.496	3
791.988	3
792.479	3.18
792.971	3
793.462	2.27
793.954	2.64
794.446	1.82
794.937	1.73
795.429	1.45
795.921	1.73
796.413	2.27
796.905	2.09
797.397	1.09
797.889	1.09
798.381	1.55
798.873	1.91
799.365	1.55
799.857	2.27
800.349	2.36
800.841	2.45
801.333	2.18
801.825	2.73
802.318	3.73
802.81	4.18
803.302	4.73
803.794	4.55
804.287	4.91
804.779	5
805.272	4.18
805.764	3.55
806.257	3.27
806.749	3.27
807.242	2.36
807.734	1.45
808.227	1
808.72	0.73
809.212	0.27
809.705	-0.09
810.198	-0.27
810.691	0.27
811.184	0.64
811.676	0.64
812.169	0.09
812.662	0.45
813.155	1.18
813.648	2.27
814.141	2.18
814.634	2.82
815.128	2.82
815.621	3
816.114	3
816.607	2.91
817.1	2.91
817.594	3.45
818.087	3
818.58	2.64
819.074	2.09
819.567	2.27
820.061	1.73
820.554	1.64
821.048	1.5
821.541	1.22
822.035	1.12
822.528	1.43
823.022	1.5
